Name,Condition,Price,Shipping,Country,Solds,SellerInfo
"Undisputed Truth: My Autobiography by Tyson, Mike Hardback Book The Fast Free",Pre-Owned,9.90,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Bruce Spizer The Beatles a Hard Day's Night & More (Hardback) (US IMPORT),Brand New,48.05,+$3.91 shipping,from United States,0,"rarewaves-united (380,624) 98.6%"
Ian Fleming: The Complete Man by Nicholas Shakespeare,Brand New,28.22,+$53.32 shipping estimate,from United Kingdom,0,"bookmail (470,791) 100%"
New ListingRememberings By Sinead O'Connor 2021,Pre-Owned,62.00,+$33.79 shipping,from United States,0,"oakhavenbooks (1,296) 98.6%"
Livin' Loud: ARTitation by Chuck D. Hardcover Book,Brand New,38.75,+$8.47 shipping,from United States,0,"grandeagleretail (928,952) 98.3%"
"The Meaning of Mariah Carey by Carey, Mariah",Pre-Owned,5.71,+$26.05 shipping,from United States,0,"thrift.books (3,712,485) 99%"
Creating Country Music: Fabricating Authenticity by,Pre-Owned,40.46,+$9.42 shipping,from United Kingdom,0,"phatpocket (40,615) 99.6%"
I Heard There Was a Secret Chord: Music as Medicine by Daniel J. Levitin (Englis,Brand New,29.97,+$26.17 shipping,from United States,0,"grandeagleretail (928,952) 98.3%"
"Reckless by Hynde, Chrissie Book The Fast Free Shipping",Pre-Owned,11.80,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
This Time Next Year: A Life of Positive Thinking by David Jason 9781529944198,Brand New,28.76,+$57.98 shipping estimate,from United Kingdom,0,"pernik_shop (9,811) 100%"
The Story Orchestra: In the Hall of the Mountain King - 9780711271975,Brand New,17.43,+$52.95 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
New ListingThe Little Book of David Bowie: Words of wit and wisdom from the,Pre-Owned,21.21,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
The Beloved Vision: A History of Nineteenth Century Music,New (Other),7.10,+$26.79 shipping,from United States,0,"bellwetherbooks_usa (201,816) 99.7%"
The Horse by Willy Vlautin Hardcover Book,Brand New,29.69,+$4.34 shipping,from Australia,0,"the_nile (1,223,417) 98.3%"
Swan Music By  Sarah Harrison. 9780340828519,Pre-Owned,15.90,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
"Music by Andrew Zuckerman (2010, Hardcover)",Brand New,7.25,+$80.50 shipping,from United States,0,"the1percentstore (1,292) 100%"
New ListingThis Land That I Love 📚 John Shaw Irving Berlin & Woody Guthrie 1st Ed 💫HCDJ,New (Other),9.99,+$32.25 shipping,from United States,0,morrandy (346) 100%
The True Tale of Mista Bone a Rock and Roll Narrative: A Rock & Roll Narrative b,Brand New,45.15,+$28.79 shipping,from United States,0,"grandeagleretail (928,952) 98.3%"
New ListingElvis Costello (The music makers) By David Sheppard,Pre-Owned,10.44,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
"Rock 'n' Roll Unravelled: From its Roots to Mi... by Shelmerdine, Derek Hardback",Pre-Owned,12.63,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"New Songs of Inspiration, Volume 12: Shaped-Note Hymnal Hardcover HC Mercer EUC",New (Other),20.00,+$32.55 shipping,from United States,0,"bluejane16 (2,696) 100%"
Come My Fanatics: A Journey Into the World of Electric Wizard,Brand New,10.82,+$30.89 shipping,from United States,0,"bookoutlet_store (249,086) 99.1%"
Rap Tees: A Collection of Hip-Hop T-Shirts 1980-1999 (Hardback or Cased Book),Brand New,34.74,+$51.26 shipping,from United States,0,"bargainbookstores (1,108,099) 99.4%"
Lavender's Blue: A book of Nursery Rhymes Hardback Book The Fast Free Shipping,Pre-Owned,8.67,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Jimmy Dorsey: A Study in Contrasts by Robert L Stockdale: New,Brand New,72.28,+$28.71 shipping,from United States,0,"alibrisbooks (427,262) 98.8%"
Amped by Dave Hunter The Illustrated History of Worlds Greatest Amplifiers Book,New (Other),39.99,+$57.54 shipping,from United States,0,"theharb (2,069) 100%"
George Harrison: Living in the Material World by Olivia Harrison 1419702203 The,Pre-Owned,21.14,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
New ListingThe Golden Age Of Top 40 Music (1955-1973) On Compact Disc by Pat Downey,Pre-Owned,5.99,+$105.67 shipping,from United States,0,"kempersnac (32,673) 99.7%"
How to Read Music By Roger Evans,Pre-Owned,3.43,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
"Here's to My Sweet Satan: How the Occult Haunted Music, Movies a",Pre-Owned,11.55,+$6.99 shipping,from United States,0,"awesomebooksusa (419,897) 98%"
The Bag I'm In-Underground Music Fashion Britain-Sam Knee-First/1st Edition-RARE,N/A,49.99,+$34.05 shipping,from United States,0,"thelittleprince42 (1,971) 100%"
Songs of Fellowship: Music Vol 2 By Various,Pre-Owned,4.58,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
Rhythms of the Game : The Link Between Musical & Athletic Performance 'SIGNED',N/A,34.79,+$27.60 shipping,from United States,0,"lionheartbookstore (3,523) 99.4%"
SIGNED - A Life Reimagined By Jill Halfpenny New 1st Edition Hardback,Brand New,22.87,+$57.77 shipping estimate,from United Kingdom,0,"victoriabookshop06 (4,087) 100%"
Scott Ian Access All Areas Stories from a Hard Rock Life SIGNED w/ COA anthrax,Brand New,64.75,+$28.49 shipping,from United States,0,"heavymetalhospital (18,834) 100%"
Merlin Annual 2012 By Various Various,Pre-Owned,11.17,+$6.99 shipping,from United States,0,"awesomebooksusa (419,897) 98%"
The Cake and the Rain by Jimmy Web Book The Fast Free Shipping,Pre-Owned,28.69,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
New ListingThe Beatles Album By Julia Delano Hardcover Book Lifetime Distributers 1991,New (Other),33.79,+$41.20 shipping,from Australia,0,allroundedseller (57) 100%
"Hope: My inspirational life, Parker, Tom, Used; Very Good Book",Pre-Owned,3.40,+$9.42 shipping,from United Kingdom,0,"thecotswoldlibrary (711,903) 99.6%"
New Hallmark  All The Places I Love You Recordable Story Book With Music,Brand New,29.99,+$27.46 shipping,from United States,0,"megawatts1 (16,090) 99.7%"
"Little Book of Abba by Welch, Claire Hardback Book The Fast Free Shipping",Pre-Owned,6.77,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
New ListingSIGNED Efram Zimbalist A Life By Roy Malan 2004 First Edition,Pre-Owned,133.00,+$35.88 shipping,from United States,0,"oakhavenbooks (1,296) 98.6%"
Anthony Cumia Spare Me (Hardback),Brand New,29.57,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
BOB MARLEY The Illustrated Biography Wonderful Hardcover Edition - Timeless,Brand New,26.38,+$27.06 shipping,from Australia,0,"southcoastmusic_online (82,103) 99.6%"
"Life: Keith Richards by Richards, Keith Hardback Book The Cheap Fast Free Post",Pre-Owned,4.59,+$9.81 shipping,from United Kingdom,0,"worldofbooks08 (9,832,294) 98.8%"
Charles Moriarty Back to Amy (Hardback),Brand New,10.66,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
Vinyl Manual (Haynes Manuals) by Patrick Fuller Book The Fast Free Shipping,Pre-Owned,21.14,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
IMAGINE JOHN YOKO WITH CONTRIBUTIONS FROM THE PEOPLE WHO WERE THERE [LARGE BOOK],Brand New,15.00,+$37.01 shipping,from United States,0,"under_retail_4_less (9,579) 100%"
Night Music By Jojo Moyes. 9780340895948,Pre-Owned,64.23,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Robert Plant: A Life by Paul Rees: New,Brand New,121.47,+$30.16 shipping,from United States,0,"alibrisbooks (427,262) 98.8%"
BRITNEY SPEARS: POP PRINCESS by Nadia Cohen ~BRAND NEW ~ HARDCOVER~,Brand New,16.46,+$35.05 shipping,from United States,0,"bookschangelife (17,688) 99.9%"
Практическое руководство по музыкальной грамоте Фридкин 1970 Music Literacy,Pre-Owned,23.99,+$24.50 shipping,from Ukraine,0,everything-will-be-fine (546) 96.2%
I'm Free! - 9781803992853,Brand New,16.86,+$52.93 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
The Jam 1982 - 9781913172695,Brand New,22.42,+$53.12 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
Rowan Williams The Dwelling of the Light (Hardback) (UK IMPORT),Brand New,21.85,+$3.99 shipping,from United Kingdom,0,"rarewaves (588,489) 97.5%"
Music for Torching By A. M. Homes. 9780688167110,Pre-Owned,13.57,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Beyond the Story : 10-Year Record of BTS by Myeongseok Kang and BTS (2023) HC,Brand New,10.99,+$50.56 shipping,from United States,0,danchan78 (437) 100%
Music (Connections) By Caroline Grimshaw,Pre-Owned,19.34,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Josh Young Manfred Westphal The Fixer (Hardback),Brand New,38.96,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
L. Mike Henry K LMH Official Dictionary of Jamaican Reggae & Dancehal (Hardback),Brand New,8.72,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
Florence Welch Useless Magic (Hardback),Brand New,38.75,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
BEST OF NEW SONGS OF INSPIRATION W. Elmo Mercer 1989 Stamps-Baxter No. BS00443,Brand New,10.99,+$32.28 shipping,from United States,0,"jshays (1,244) 98.9%"
Chuck Berry: An American Life  Very Good,Pre-Owned,6.67,+$26.77 shipping,from United States,0,"bookoutlet2 (181,011) 99.5%"
New ListingDeutsche Wiegenlieder. Gerlachs Jugendbücher - Gerlach's  German Lullabies,Pre-Owned,65.00,+$33.87 shipping,from United States,0,"oakhavenbooks (1,296) 98.6%"
The Rolling Stones 1972 50th Anniversary Edition  Very Good,Pre-Owned,19.93,+$27.16 shipping,from United States,0,"bookoutlet2 (181,011) 99.5%"
Burst Believers - 9781574242898,Brand New,55.24,+$63.57 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
Mark Lanegan Devil in a Coma (Hardback) (UK IMPORT),Brand New,17.61,+$3.99 shipping,from United Kingdom,0,"rarewaves (588,489) 97.5%"
Essays on Russian and East European Music 1985 1st Edition GERARD ABRAHAM,N/A,40.54,+$23.87 shipping,from United Kingdom,0,"tarringtonbooks (7,654) 100%"
Lyndsy Spence Where Madness Lies (Hardback),Brand New,29.55,+$2.02 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
"Looking to Get Lost: Adventures in Music and Writing by Guralnick, Peter",Pre-Owned,6.02,+$26.75 shipping,from United States,0,"thrift.books (3,712,485) 99%"
TALES FROM THE DANCE FLOOR - Sacha Lord SIGNED First Edition 1/1 HB NEW,Brand New,13.07,+$26.16 shipping,from United Kingdom,0,billya_1527 (364) 99.7%
Progressive Rock (20th Century Rock & Roll S.) by Jerry Lucky Hardback Book The,Pre-Owned,16.34,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"Fresh Fly Fabulous : 50 Years of Hip Hop Fashion, Hardcover by Way, Elizabeth...",Brand New,36.62,+$67.71 shipping estimate,from United Kingdom,0,luxury-books (400) 100%
SIGNED Book - Finding My Voice by Rachel Stevens S Club 7 Hardback Edition NEW,Brand New,11.50,+$61.94 shipping estimate,from United Kingdom,0,"highlandsports (2,810) 99.6%"
Kalamity Godders:Both,Brand New,66.26,Free International Shipping,from Japan,0,ohagi6.japan (572) 99.4%
White Knuckles : The Life of Gary Moore Hardcover Book New by Martin Power,Brand New,19.60,+$57.66 shipping estimate,from United Kingdom,0,"b00kb0x (145,761) 99.9%"
Olivia Harrison SIGNED Came the Lightening: Twenty Poems for George new beatles,Brand New,69.00,+$28.61 shipping,from United States,0,"reilly3 (2,603) 100%"
"Taylor Swift : The Stories Behind the Songs, Hardcover by Zaleski, Annie, Bra...",Brand New,28.15,+$51.07 shipping,from United States,0,"greatbookprices1 (314,007) 96.5%"
Taylor Swift: The Stories Behind the Songs Hardcover – 2024 by Annie Zaleski,Brand New,25.89,+$33.04 shipping,from United States,0,micky-store (968) 99.3%
"Making Records: The Scenes Behind the Music by Ramone, Phil; Granta, Charles L.",Pre-Owned,4.58,+$26.71 shipping,from United States,0,"thrift.books (3,712,485) 99%"
"All True, Man: Alexander O'Neal by Eugene Duffy Hardback Book The Fast Free",Pre-Owned,16.58,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
The Cost of Living By DEBORAH LEVY,Pre-Owned,62.67,+$6.99 shipping,from United States,0,"awesomebooksusa (419,897) 98%"
The Revised English Hymnal Full Music edition - 9781786220059,Brand New,46.89,+$63.29 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
New ListingHis Master’s Voice By Brian McLaughlin,Pre-Owned,19.27,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
"Furtwangler: The Man and His Music by Schonzeler, Hans-Hubert Hardback Book The",New (Other),15.90,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Kevin Cummins Telling Stories (Hardback),Brand New,12.61,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
Alison James Queen Live (Hardback) (UK IMPORT),Brand New,13.32,+$3.99 shipping,from United Kingdom,0,"rarewaves (588,489) 97.5%"
WICKED: THE GRIMMERIE Broadway Musical COFFEE TABLE BOOK & Script FIRST EDITION!,New (Other),20.00,+$71.73 shipping,from United States,0,"applauseshop (5,265) 100%"
"Decentering the Nation: Music, Mexicanidad, and Globalization [Music, Culture, a",Pre-Owned,80.88,+$28.96 shipping,from United States,0,"micly-23 (4,563) 99.6%"
"""Status Quo"": The Official 40th Anniversary Edition by Bob Young Hardback Book",Pre-Owned,11.98,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Zimoun - 9783039420650,Brand New,37.56,+$62.96 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
The 50th Law (Leather / Fine Binding),Brand New,23.50,+$27.27 shipping,from United States,0,"bargainbookstores (1,108,099) 99.4%"
New ListingFLOR Y CANTO (TERCERA EDICION) WORDS AND MUSIC By Various - Hardcover EXCELLENT,Pre-Owned,135.95,+$30.59 shipping,from United States,0,"zuber (248,618) 97.9%"
21-Hit Wonder: Flopping My Way to the Top of the Charts,New (Other),19.78,+$27.16 shipping,from United States,0,"bellwetherbooks_usa (201,816) 99.7%"
Temperament: How Music Became a Battleground for the Great Mind,Pre-Owned,10.59,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
"One Train Later: A memoir,Andy Summers",Pre-Owned,6.11,+$15.03 shipping,from United Kingdom,0,"cmedia_group (1,019,704) 99.4%"
"Paul Weller - The Changing Man by Hewitt, Paolo Hardback Book The Fast Free",Pre-Owned,10.38,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Clarks in Jamaica - 9780956777393,Brand New,37.17,+$62.95 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
"I Heard There Was a Secret Chord : Music As Medicine, Hardcover by Levitin, D...",New (Other),29.95,+$27.46 shipping,from United States,0,"greatbookprices1 (314,007) 96.5%"
Morrissey: Alone and Palely Loitering Sent Sameday*,Brand New,14.28,+$3.92 shipping,from United Kingdom,0,"chalkys_uk (498,008) 99.1%"
New ListingDe La Salle Hymnal For Schools And Choirs 1913,Pre-Owned,87.00,+$34.52 shipping,from United States,0,"oakhavenbooks (1,296) 98.6%"
"Not Your China Doll by Salisbury, Katie Gee Hardback Book The Fast Free Shipping",Pre-Owned,13.96,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Spirit Behind the Lens: The Making of a Hip-Hop Photographer by Eddie Otchere Ha,Brand New,37.54,+$4.85 shipping,from Australia,0,"the_nile (1,223,417) 98.3%"
The Rolling Stones All the Songs Expanded Edition: The Story Behind Every Track,Pre-Owned,31.94,+$79.14 shipping,from United States,0,"bookoutlet2 (181,011) 99.5%"
Education and Music By Peter Fletcher. 9780193174207,Pre-Owned,10.57,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
"Rock Covers: 40th Anniversary Edition [New Book] Anniversary Ed, Hardcover",Brand New,25.48,+$74.16 shipping,from United States,0,"pop.market (3,026,129) 99.6%"
Nick Duerden Exit Stage Left (Hardback),Brand New,10.66,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
The Oxford Handbook of Music in China and the Chinese Diaspora (OXFORD HANDBOOKS,Pre-Owned,114.28,+$19.95 shipping,from United States,0,"booksfromca (159,239) 99.2%"
Russell Watson Encore (Hardback),Brand New,29.88,+$3.91 shipping,from United Kingdom,0,"rarewaves-outlet (1,231,989) 98.2%"
A Sleepy Story - Musical Lullaby Treasury - Dora the Explorer By,Pre-Owned,12.54,+$6.99 shipping,from United States,0,"awesomebooksusa (419,897) 98%"
"The Hacienda: How Not to Run a Club by Hook, Peter Hardback Book The Fast Free",Pre-Owned,11.69,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"Encore Valentine by Trigiani, Adriana Hardback Book The Fast Free Shipping",Pre-Owned,7.78,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
Wild Thing: A Life of Paul Gauguin by Sue Prideaux Hardcover Book,Brand New,29.37,+$39.24 shipping,from United Kingdom,0,"the_nile_uk_store (28,753) 98.6%"
"Our Hymns, Our Heritage: A Student Guide to Songs of the Church .. U",Pre-Owned,11.30,+$30.41 shipping,from United States,0,"christianbookbag (83,569) 99.5%"
Led Zeppelin By Led Zeppelin 9781909526501 Led Zeppelin - Free Tracked Delivery,Brand New,46.82,+$74.91 shipping estimate,from United Kingdom,0,"paladinmedia (10,648) 99.9%"
Down Through The Years,Pre-Owned,10.43,+$26.88 shipping,from United States,0,"goodtechnwnc (9,156) 99.9%"
"Bit Of A Blur: The Autobiography by James, Alex Hardback Book The Fast Free",Pre-Owned,19.70,+$6.00 shipping,from United States,0,"worldofbooksusa (1,132,349) 93.4%"
"Brutally Honest By Melanie Brown,Louise Gannon",Pre-Owned,4.64,+$24.84 shipping,from United Kingdom,0,"baham_books (2,353,606) 99.2%"
New ListingOne Train Later: A memoir By Andy Summers. 9780749951177,Pre-Owned,21.98,+$5.47 shipping,from United Kingdom,0,"book_fountain (181,309) 98.7%"
Lead Me Guide Me,Pre-Owned,6.00,+$69.81 shipping,from United States,0,st.philips-0 (9) 100%
"Daphne Oram - an Individual Note of Music, Sound and Electronics - 9781910221112",Brand New,20.06,+$53.05 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
Vintage Sacred Songs and Solos 1200 Hymns by Ira D Sankey Softcover,Pre-Owned,15.55,+$27.05 shipping,from Australia,0,"rsabooksellersoz (7,214) 100%"
Dayglo! - 9781785586163,Brand New,22.42,+$53.12 shipping estimate,from United Kingdom,0,"books--etc (481,119) 99.7%"
